iter	RMSE
1501	0.04873968444
1502	0.04873061835
1503	0.04872241513
1504	0.04870139508
1505	0.04869291241
1506	0.04868601512
1507	0.04867616753
1508	0.04867051681
1509	0.04865877629
1510	0.04865504611
1511	0.04864000514
1512	0.04861901766
1513	0.04861182878
1514	0.04860497907
1515	0.04858587504
1516	0.04857485599
1517	0.04856513445
1518	0.0485532739
1519	0.04854678495
1520	0.04853391674
1521	0.04852629742
1522	0.04851308594
1523	0.04849622013
1524	0.04849173492
1525	0.04848637851
1526	0.04848157498
1527	0.04847434204
1528	0.04846537054
1529	0.04844558116
1530	0.04843262372
1531	0.04842165646
1532	0.04841741533
1533	0.04840019519
1534	0.04839621032
1535	0.04838394495
1536	0.04837331571
1537	0.04836697536
1538	0.04835438992
1539	0.04834211716
1540	0.04833630081
1541	0.04831933308
1542	0.04830971383
1543	0.04829891637
1544	0.04828915585
1545	0.04828349356
1546	0.04827944046
1547	0.04826596999
1548	0.04825935503
1549	0.0482521973
1550	0.04824518925
1551	0.0482361056
1552	0.04822753182
1553	0.04820665869
1554	0.04820169115
1555	0.04819286638
1556	0.04818569086
1557	0.04817661072
1558	0.0481715742
1559	0.04816516543
1560	0.04815754625
1561	0.04813319159
1562	0.04812352695
1563	0.04810793626
1564	0.04808946958
1565	0.04808525141
1566	0.04807657913
1567	0.04807104386
1568	0.04806512763
1569	0.04805117667
1570	0.04803487467
1571	0.04802877464
1572	0.04801925908
1573	0.04801392963
1574	0.04800704155
1575	0.04800109512
1576	0.04799368199
1577	0.04798910048
1578	0.0479832232
1579	0.0479777477
1580	0.04797405589
1581	0.04796782583
1582	0.04795922414
1583	0.0479535293
1584	0.0479417251
1585	0.04792856979
1586	0.04792116115
1587	0.04791296924
1588	0.04790423268
1589	0.04790110548
1590	0.04789514276
1591	0.04788733218
1592	0.04788267438
1593	0.04787529101
1594	0.04785890394
1595	0.04784821742
1596	0.04783689621
1597	0.04783107257
1598	0.04782514874
1599	0.04780885206
1600	0.04780103086
1601	0.04779667825
1602	0.04778960044
1603	0.04778036379
1604	0.04776560374
1605	0.04775132901
1606	0.04773842185
1607	0.04772519562
1608	0.04770511549
1609	0.04769340849
1610	0.04768310684
1611	0.04767473862
1612	0.04767047163
1613	0.04765856627
1614	0.0476473109
1615	0.04763130007
1616	0.04761540293
1617	0.04760355269
1618	0.04759176361
1619	0.04758290188
1620	0.04757218821
1621	0.04756312969
1622	0.0475469403
1623	0.04753736887
1624	0.04753039021
1625	0.0475235899
1626	0.04750718115
1627	0.0474932534
1628	0.04748834164
1629	0.04747833388
1630	0.04747196742
1631	0.04746528546
1632	0.04745318736
1633	0.04744907932
1634	0.04744139259
1635	0.04742114868
1636	0.04741130996
1637	0.04740460842
1638	0.04739977094
1639	0.0473944683
1640	0.04738263705
1641	0.04737620266
1642	0.04736408138
1643	0.04735225745
1644	0.04734044329
1645	0.04732965824
1646	0.04732558785
1647	0.04731827392
1648	0.04730967095
1649	0.04730172403
1650	0.04729726157
1651	0.04727780483
1652	0.04727016696
1653	0.04726477987
1654	0.04725833478
1655	0.04725271251
1656	0.04722857931
1657	0.0472237643
1658	0.04720421673
1659	0.04719654107
1660	0.0471875096
1661	0.0471690299
1662	0.04716147673
1663	0.04715393663
1664	0.04714982978
1665	0.04714246734
1666	0.04713034513
1667	0.04712344642
1668	0.04711382091
1669	0.04710643076
1670	0.04710172841
1671	0.04709093506
1672	0.04707871716
1673	0.04705939934
1674	0.04705187011
1675	0.0470386515
1676	0.04702938917
1677	0.04702404004
1678	0.04701797504
1679	0.04701048631
1680	0.0470018549
1681	0.04698653756
1682	0.04697857219
1683	0.04696536746
1684	0.04695680603
1685	0.04695186652
1686	0.04694810151
1687	0.04693442273
1688	0.04691552048
1689	0.04691229014
1690	0.04690681833
1691	0.04689702409
1692	0.04688882812
1693	0.04688144464
1694	0.04687412171
1695	0.04686956276
1696	0.04685918161
1697	0.04684509578
1698	0.04683720127
1699	0.04683033983
1700	0.04681690853
1701	0.04681396906
1702	0.04680555566
1703	0.0468007341
1704	0.04678170449
1705	0.04676621935
1706	0.0467551436
1707	0.04674862945
1708	0.04674520192
1709	0.04672710803
1710	0.04672067606
1711	0.04671535979
1712	0.0466996292
1713	0.04669157283
1714	0.04668003275
1715	0.04667710748
1716	0.04667181881
1717	0.0466673688
1718	0.04666331532
1719	0.04665122464
1720	0.04664064919
1721	0.04663604357
1722	0.04662456709
1723	0.04661671258
1724	0.04660818423
1725	0.04659236152
1726	0.04657563683
1727	0.04656611148
1728	0.04655011198
1729	0.0465387312
1730	0.04652548423
1731	0.04651812707
1732	0.04650722579
1733	0.04649552837
1734	0.04649039842
1735	0.04647884619
1736	0.04646943694
1737	0.04645167298
1738	0.04644599636
1739	0.04643953112
1740	0.04643196555
1741	0.04642993793
1742	0.04641616443
1743	0.04640482447
1744	0.04639508044
1745	0.04639020876
1746	0.04638769923
1747	0.046376626
1748	0.0463583867
1749	0.04634484526
1750	0.04633917757
1751	0.04632627782
1752	0.04632318575
1753	0.04630964151
1754	0.04630453966
1755	0.04629948839
1756	0.04628790665
1757	0.04627828295
1758	0.04626023149
1759	0.04624403216
1760	0.04623886861
1761	0.0462332341
1762	0.04622612265
1763	0.04622318236
1764	0.04621203469
1765	0.04620459497
1766	0.04618058645
1767	0.04616967819
1768	0.04616306932
1769	0.04616065608
1770	0.04615257875
1771	0.04614628828
1772	0.04614244142
1773	0.0461296969
1774	0.04612352929
1775	0.0461165935
1776	0.04609666448
1777	0.04607989031
1778	0.04607604087
1779	0.04607257938
1780	0.0460620587
1781	0.04605330188
1782	0.04603954828
1783	0.04603596986
1784	0.04601836343
1785	0.04601421964
1786	0.04600841886
1787	0.04600487751
1788	0.04599470004
1789	0.04598833087
1790	0.04598146699
1791	0.04597179792
1792	0.04595962952
1793	0.04594656403
1794	0.0459366514
1795	0.04591926366
1796	0.04590218037
1797	0.0458870007
1798	0.0458697029
1799	0.04586277605
1800	0.04585931352
1801	0.04584999055
1802	0.04584164421
1803	0.04582582815
1804	0.04581296699
1805	0.04580436729
1806	0.04579666667
1807	0.04579168267
1808	0.04577933547
1809	0.04576751682
1810	0.04576310228
1811	0.04575465811
1812	0.04574401944
1813	0.04573606614
1814	0.04572096539
1815	0.04571338598
1816	0.04570449141
1817	0.04568660402
1818	0.04568389662
1819	0.04567776077
1820	0.04566489749
1821	0.04565838986
1822	0.04565380292
1823	0.04565175616
1824	0.04564001686
1825	0.04563399873
1826	0.04563136227
1827	0.04562820677
1828	0.04561917057
1829	0.04561320116
1830	0.04560637607
1831	0.04560155064
1832	0.04559023301
1833	0.04558657201
1834	0.04557925585
1835	0.04557234696
1836	0.04556313119
1837	0.0455560009
1838	0.04555016112
1839	0.04554710989
1840	0.04553639702
1841	0.04552287101
1842	0.04550609069
1843	0.04550035453
1844	0.04548276752
1845	0.04547779107
1846	0.0454647934
1847	0.04545764641
1848	0.04545127661
1849	0.0454426788
1850	0.04543861725
1851	0.04543597901
1852	0.04543128869
1853	0.04542476799
1854	0.04540540991
1855	0.04539704882
1856	0.04538491116
1857	0.04537725301
1858	0.04537191445
1859	0.04536941196
1860	0.04536489298
1861	0.04535936911
1862	0.04535280757
1863	0.04534868144
1864	0.04534349056
1865	0.0453300136
1866	0.04532391333
1867	0.04531542526
1868	0.04530431221
1869	0.0453013061
1870	0.04528787704
1871	0.04527254477
1872	0.04526824995
1873	0.04524909089
1874	0.04524203666
1875	0.04523991493
1876	0.04522632072
1877	0.04521225872
1878	0.04519548964
1879	0.04518967423
1880	0.04517604982
1881	0.04516771338
1882	0.04516562506
1883	0.04515772559
1884	0.04513885527
1885	0.04512707084
1886	0.04512305472
1887	0.04511116061
1888	0.04509609338
1889	0.04508945975
1890	0.04508370658
1891	0.0450737877
1892	0.04507102257
1893	0.04506085306
1894	0.04505357088
1895	0.04503961285
1896	0.04503333163
1897	0.04503008009
1898	0.04501958749
1899	0.04500320916
1900	0.04499206595
1901	0.04498629369
1902	0.04498062957
1903	0.04497028991
1904	0.04496608455
1905	0.04496083508
1906	0.04494506759
1907	0.04494082651
1908	0.04492625625
1909	0.04491291798
1910	0.04490266685
1911	0.04489296872
1912	0.0448836296
1913	0.0448793732
1914	0.04486364697
1915	0.04486135689
1916	0.04485186336
1917	0.04484986211
1918	0.04484581645
1919	0.04483222366
1920	0.04481747385
1921	0.04481439752
1922	0.04480951304
1923	0.04479518568
1924	0.04478321727
1925	0.04477644955
1926	0.04476957104
1927	0.04476650922
1928	0.04475998722
1929	0.04475708149
1930	0.04474478511
1931	0.04472912146
1932	0.04472507553
1933	0.04470911331
1934	0.04470493912
1935	0.0447011802
1936	0.04468319826
1937	0.04467370866
1938	0.04465223972
1939	0.04464570985
1940	0.04464015345
1941	0.04463614827
1942	0.04462217266
1943	0.04460946502
1944	0.04459514661
1945	0.04458648264
1946	0.04456822042
1947	0.04456263952
1948	0.04455642454
1949	0.04455273522
1950	0.04453738104
1951	0.04452462584
1952	0.04451732972
1953	0.04451035366
1954	0.04449898571
1955	0.04448137811
1956	0.04446963863
1957	0.0444527077
1958	0.04443688558
1959	0.04443054865
1960	0.04441678683
1961	0.04441126343
1962	0.0443945004
1963	0.04439152599
1964	0.04437843696
1965	0.0443689333
1966	0.04435748669
1967	0.04433536577
1968	0.04432731129
1969	0.04431362228
1970	0.04430237027
1971	0.04429411119
1972	0.04428316755
1973	0.04427458327
1974	0.04425772131
1975	0.04424675782
1976	0.04424125369
1977	0.04423602319
1978	0.04422025847
1979	0.04421727052
1980	0.0442129393
1981	0.0441965104
1982	0.04419265916
1983	0.04418063362
1984	0.0441762692
1985	0.04417034591
1986	0.04416496453
1987	0.04415485435
1988	0.04414775246
1989	0.04413550508
1990	0.04412966606
1991	0.04411063494
1992	0.04410052172
1993	0.04409885477
1994	0.04409388281
1995	0.04408009064
1996	0.04407213732
1997	0.04406816064
1998	0.04406198153
1999	0.04405903078
2000	0.04404888274
2001	0.04404156491
2002	0.04403173146
2003	0.04402253258
2004	0.04401040412
2005	0.04400433831
2006	0.04399915786
2007	0.04399504526
2008	0.04398775633
2009	0.04397618362
2010	0.04397011945
2011	0.04395889299
2012	0.04395292096
2013	0.04394699326
2014	0.04394281586
2015	0.04393065173
2016	0.04392630761
2017	0.0439185089
2018	0.04391255569
2019	0.04390700867
2020	0.04390232254
2021	0.04389792428
2022	0.04389130876
2023	0.04387922055
2024	0.0438617155
2025	0.04384865665
2026	0.04383565603
2027	0.04382373662
2028	0.04381943951
2029	0.04380435078
2030	0.04379876028
2031	0.04379579396
2032	0.04378916221
2033	0.04378519043
2034	0.04377228286
2035	0.04375919312
2036	0.0437514617
2037	0.0437477622
2038	0.04373045475
2039	0.04371769908
2040	0.04370913478
2041	0.04369756507
2042	0.04368816017
2043	0.04367944839
2044	0.04366762341
2045	0.04365059062
2046	0.04363898096
2047	0.04362184904
2048	0.0436168248
2049	0.04360873537
2050	0.04359912293
2051	0.04358213495
2052	0.04357009652
2053	0.04355649737
2054	0.04354410479
2055	0.04353761624
2056	0.04352526077
2057	0.0435122758
2058	0.04350562937
2059	0.04349734056
2060	0.04348515097
2061	0.04348266126
2062	0.04347846571
2063	0.04346202694
2064	0.04344856273
2065	0.04344579808
2066	0.04343320474
2067	0.04342436197
2068	0.04341883051
2069	0.04340463006
2070	0.04338806191
2071	0.04338285703
2072	0.04337711569
2073	0.04337465304
2074	0.04336860451
2075	0.043363559
2076	0.04335985944
2077	0.0433466418
2078	0.04333407248
2079	0.04332057251
2080	0.0433182005
2081	0.04330664103
2082	0.04330051117
2083	0.0432947382
2084	0.04329240395
2085	0.04327996916
2086	0.04327054335
2087	0.0432620093
2088	0.04325037212
2089	0.04323701873
2090	0.0432279416
2091	0.04321913628
2092	0.04321132807
2093	0.04320692371
2094	0.04319370022
2095	0.0431805669
2096	0.04317387866
2097	0.04316165379
2098	0.0431524354
2099	0.04314120526
2100	0.04312928189
2101	0.04311294936
2102	0.04311199
2103	0.04310827391
2104	0.04309990783
2105	0.04308425243
2106	0.0430683598
2107	0.04305228051
2108	0.04304655416
2109	0.04303858171
2110	0.04303511357
2111	0.04302337777
2112	0.04302110017
2113	0.04301219469
2114	0.04300031859
2115	0.04299108115
2116	0.04297743911
2117	0.04297133647
2118	0.04296756516
2119	0.04296201912
2120	0.04294653934
2121	0.04294089082
2122	0.04293340095
2123	0.04292173158
2124	0.0429100145
2125	0.04290268566
2126	0.04288959044
2127	0.04287902203
2128	0.04286345967
2129	0.04285887638
2130	0.04284748971
2131	0.04283920089
2132	0.04283466292
2133	0.0428258781
2134	0.04281115958
2135	0.04280361605
2136	0.04279261396
2137	0.04278807689
2138	0.042779555
2139	0.04276410726
2140	0.04275628975
2141	0.04275289635
2142	0.04274566152
2143	0.04273561839
2144	0.04272926534
2145	0.04272114013
2146	0.04271498787
2147	0.04270212871
2148	0.04269913373
2149	0.04268932858
2150	0.04267927652
2151	0.04266800692
2152	0.04266012605
2153	0.04264562034
2154	0.04263589729
2155	0.04262030356
2156	0.04261730235
